iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
207,22.572686587003773,0.031686619868128096,0.00042088870230892734,207,207,207,2.5e-09,0.04,0.99975
208,22.67845108700385,0.03165019731708566,0.00039939206169539596,208,208,208,2.5e-09,0.04,0.99975
209,22.784462420003365,0.031615516181016844,0.00037353264367374537,209,209,209,2.5e-09,0.04,0.99975
210,22.890331379003328,0.03158372294933833,0.000350886193532053,210,210,210,2.5e-09,0.04,0.99975
211,22.99711567000304,0.03155560539202498,0.0003403008128403749,211,211,211,2.5e-09,0.04,0.99975
212,23.104631337002502,0.031531318875519396,0.0003472594811833487,212,212,212,2.5e-09,0.04,0.99975
213,23.211542628002462,0.03151029524272003,0.000369887078028954,213,213,213,2.5e-09,0.04,0.99975
214,23.317968420003126,0.031491368717672344,0.00040026685242756444,214,214,214,2.5e-09,0.04,0.99975
215,23.42391004500314,0.031473086511899666,0.0004290694904928692,215,215,215,2.5e-09,0.04,0.99975
216,23.529954295003336,0.031454118026270864,0.00044886608503786767,216,216,216,2.5e-09,0.04,0.99975
217,23.636441086003288,0.03143363596367464,0.0004555308360920882,217,217,217,2.5e-09,0.04,0.99975
218,23.743604128003426,0.0314115301047299,0.0004488671050786914,218,218,218,2.5e-09,0.04,0.99975
219,23.849774628003615,0.031388356089324894,0.00043273287954994196,219,219,219,2.5e-09,0.04,0.99975
220,23.956623211002807,0.03136503047215463,0.0004139183434535684,220,220,220,2.5e-09,0.04,0.99975
221,24.063717419003297,0.03134242480571184,0.00039890757098243364,221,221,221,2.5e-09,0.04,0.99975
222,24.16982908600312,0.031321088290412136,0.0003896604637112911,222,222,222,2.5e-09,0.04,0.99975
223,24.275880211002914,0.03130124754410834,0.0003824127300845381,223,223,223,2.5e-09,0.04,0.99975
224,24.382409544003167,0.031283023334816355,0.0003715133976498472,224,224,224,2.5e-09,0.04,0.99975
225,24.488424628003486,0.031266637833244196,0.00035477732222990814,225,225,225,2.5e-09,0.04,0.99975
226,24.594304169003408,0.03125241349069829,0.00033611787827848464,226,226,226,2.5e-09,0.04,0.99975
227,24.702304919002927,0.031240557637725833,0.0003237416853340302,227,227,227,2.5e-09,0.04,0.99975
228,24.809365794002588,0.031230913806847754,0.00032394714202243043,228,228,228,2.5e-09,0.04,0.99975
229,24.91567083600239,0.031222893553802332,0.0003351335125205496,229,229,229,2.5e-09,0.04,0.99975
230,25.02185458600252,0.031215663627924196,0.00034929410091998937,230,230,230,2.5e-09,0.04,0.99975
231,25.12828421100221,0.031208465148937367,0.00035887818503244355,231,231,231,2.5e-09,0.04,0.99975
232,25.23552254400238,0.031200846629858624,0.0003612274539648169,232,232,232,2.5e-09,0.04,0.99975
233,25.341137960002015,0.031192679813517112,0.00035840918637242006,233,233,233,2.5e-09,0.04,0.99975
234,25.449717251001857,0.031184009015829697,0.0003542546988809954,234,234,234,2.5e-09,0.04,0.99975
235,25.556721501002357,0.031174892668138544,0.0003511171193702876,235,235,235,2.5e-09,0.04,0.99975
236,25.663572835002014,0.031165353234866838,0.0003486451699411083,236,236,236,2.5e-09,0.04,0.99975
237,25.769913502002055,0.031155431235717103,0.0003450433190510963,237,237,237,2.5e-09,0.04,0.99975
238,25.876853043002484,0.03114525917336581,0.0003390927538886091,238,238,238,2.5e-09,0.04,0.99975
239,25.983592793002572,0.03113507981887918,0.00033115004837163,239,239,239,2.5e-09,0.04,0.99975
240,26.090936751003028,0.031125195185252155,0.00032276041830055414,240,240,240,2.5e-09,0.04,0.99975
241,26.19890270900305,0.031115886139715155,0.00031558099141640057,241,241,241,2.5e-09,0.04,0.99975
242,26.305126793003183,0.03110735094846859,0.0003105763662216134,242,242,242,2.5e-09,0.04,0.99975
243,26.411208626003827,0.03109968111015457,0.00030796353004524464,243,243,243,2.5e-09,0.04,0.99975
244,26.51876654300395,0.031092862777931655,0.0003075427692460549,244,244,244,2.5e-09,0.04,0.99975
245,26.625947959004407,0.031086789474797264,0.00030882792574458046,245,245,245,2.5e-09,0.04,0.99975
246,26.731617334005023,0.03108128610666799,0.00031097498660142284,246,246,246,2.5e-09,0.04,0.99975
247,26.838280750004742,0.031076147997210903,0.0003129321183406967,247,247,247,2.5e-09,0.04,0.99975
248,26.945292500005053,0.03107118531309431,0.00031391505424352255,248,248,248,2.5e-09,0.04,0.99975
249,27.051437500004795,0.031066252418107367,0.00031381133496564864,249,249,249,2.5e-09,0.04,0.99975
250,27.15808783400462,0.031061250168333103,0.00031312723269215126,250,250,250,2.5e-09,0.04,0.99975
251,27.2647833750043,0.031056109020972965,0.00031254445890875377,251,251,251,2.5e-09,0.04,0.99975
