iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
165,3.6350996341352584,306352.35508884926,74970.21340804225,0,298,6262062.317568,44.39887985622247,26
166,3.659866426125518,301725.66061693005,71543.88877072794,0,300,6262062.317568,44.39887985622247,27
167,3.6835690921143396,296582.7547370065,68748.09137325107,0,302,6262062.317568,44.39887985622247,28
168,3.7080055091209942,290815.43173724314,66510.89502635442,0,304,6262062.317568,44.39887985622247,29
169,3.733198468122282,284377.22572263685,64745.854011676565,0,306,6262062.317568,44.39887985622247,30
170,3.758132968127029,277278.86946409295,63358.88920084358,0,308,6262062.317568,44.39887985622247,31
171,3.7843029271170963,269581.283952146,62255.363702917,0,310,6262062.317568,44.39887985622247,32
172,3.8096114691143157,261386.67500583612,61346.18150030965,0,312,6262062.317568,44.39887985622247,33
173,3.835353677117382,252828.36273280717,60552.21400129654,0,314,6262062.317568,44.39887985622247,34
174,3.8592856351169758,244059.98212925752,59806.89527413611,0,316,6262062.317568,44.39887985622247,35
175,3.8836930511170067,235244.67079189926,59057.217071918734,0,318,6262062.317568,44.39887985622247,36
176,3.907695926114684,226544.80661470516,58263.53498355464,0,320,6262062.317568,44.39887985622247,37
177,3.931085551113938,218112.77992460466,57398.610212096704,0,322,6262062.317568,44.39887985622247,38
178,3.9571172601135913,210083.18719258616,56446.23513096595,0,324,6262062.317568,44.39887985622247,39
179,3.978837302114698,202566.7241411253,54644.46116449794,0,326,6262062.317568,44.39887985622247,40
180,4.005068927101092,195645.941695118,50532.405760108035,0,328,6262062.317568,44.39887985622247,41
181,4.030536802107235,189372.9153752222,47092.92739800086,0,330,6262062.317568,44.39887985622247,42
182,4.052913636114681,183768.7733057504,44516.81559428472,0,332,6262062.317568,44.39887985622247,43
183,4.077442845111364,178824.93495285907,42932.24719350559,0,334,6262062.317568,44.39887985622247,44
184,4.101506762104691,174505.83584577043,42366.02477761002,0,336,6262062.317568,44.39887985622247,45
185,4.125267304101726,170752.85546651485,42728.50438966663,0,338,6262062.317568,44.39887985622247,46
186,4.149082138101221,167489.12758916785,43835.85797939636,0,340,6262062.317568,44.39887985622247,47
187,4.171252513100626,164624.8947949134,44802.33563837139,0,342,6262062.317568,44.39887985622247,48
188,4.194529971093289,162063.07080233074,43466.915524931406,0,344,6262062.317568,44.39887985622247,49
189,4.218423179088859,159704.69383104448,42192.14421841335,0,346,6262062.317568,44.39887985622247,50
190,4.242970304083428,157453.98891285146,40992.15531918996,0,348,6262062.317568,44.39887985622247,51
191,4.269373346091015,155222.80376928276,39877.717651596984,0,350,6262062.317568,44.39887985622247,52
192,4.292079887090949,152934.2381121937,38855.8745956074,0,352,6262062.317568,44.39887985622247,53
193,4.316163012103061,150525.3463440388,37929.79666255646,0,354,6262062.317568,44.39887985622247,54
194,4.341272346107871,147948.85500302087,37098.867242027496,0,356,6262062.317568,44.39887985622247,55
195,4.364735971117625,145173.89548080985,36358.999407861535,0,358,6262062.317568,44.39887985622247,56
196,4.389756179123651,142185.8064703506,35703.15566618311,0,360,6262062.317568,44.39887985622247,57
197,4.416117137123365,138985.10672481643,35122.018709572156,0,362,6262062.317568,44.39887985622247,58
198,4.43844042911951,135585.77509818587,34604.74549157954,0,364,6262062.317568,44.39887985622247,59
199,4.462182554110768,132013.00026365803,34139.732715019054,0,366,6262062.317568,44.39887985622247,60
200,4.48717967911216,128300.57646388134,33715.329090727275,0,368,6262062.317568,44.39887985622247,61
201,4.5118229291110765,124488.1243382295,33320.44536493299,0,370,6262062.317568,44.39887985622247,62
202,4.536132429115241,120618.30814101984,32945.03251786263,0,372,6262062.317568,44.39887985622247,63
203,4.561391970113618,116734.2038966459,32580.41732285608,0,374,6262062.317568,44.39887985622247,64
204,4.585744804106071,112876.94903329363,32219.49964457157,0,376,6262062.317568,44.39887985622247,65
205,4.610488221107516,109083.77486583329,31856.826193863322,0,378,6262062.317568,44.39887985622247,66
206,4.636460804118542,105386.49114971125,31488.561099184742,0,380,6262062.317568,44.39887985622247,67
207,4.6609197211219,101810.45896494106,31112.37556706998,0,382,6262062.317568,44.39887985622247,68
208,4.684707180116675,98374.05642099929,30727.27831372281,0,384,6262062.317568,44.39887985622247,69
209,4.709112138123601,95088.61284432352,30333.406470550224,0,386,6262062.317568,44.39887985622247,70
210,4.73355205412372,91958.76262024797,29931.79412959104,0,388,6262062.317568,44.39887985622247,71
211,4.7593337201251416,88983.15071443877,29524.13311727481,0,390,6262062.317568,44.39887985622247,72
212,4.782166345132282,86155.40868142553,29112.53821750693,0,392,6262062.317568,44.39887985622247,73
213,4.804090636127512,83465.31285512987,28699.32696698837,0,394,6262062.317568,44.39887985622247,74
214,4.826977302131127,80900.03520452083,28286.822260682493,0,396,6262062.317568,44.39887985622247,75
215,4.853579677132075,78445.4014948829,27877.184226042136,0,398,6262062.317568,44.39887985622247,76
216,4.875546386130736,76087.08012753271,27472.276043975347,0,400,6262062.317568,44.39887985622247,77
217,4.899351511121495,73811.63735567592,27073.566542358298,0,402,6262062.317568,44.39887985622247,78
218,4.9240230531286215,71607.4093977477,26682.070453430893,0,404,6262062.317568,44.39887985622247,79
219,4.9483212611376075,69465.15816223707,26298.325264333565,0,406,6262062.317568,44.39887985622247,80
220,4.972519344140892,67378.49376322409,25922.40171100253,0,408,6262062.317568,44.39887985622247,81
221,4.997166136148735,65344.06274096177,25553.943312577678,0,410,6262062.317568,44.39887985622247,82
222,5.023726428160444,63361.51504713334,25192.22905983014,0,412,6262062.317568,44.39887985622247,83
223,5.047516761158477,61433.27472981938,24836.25256862877,0,414,6262062.317568,44.39887985622247,84
224,5.072276469145436,59564.14838138725,24484.810743972314,0,416,6262062.317568,44.39887985622247,85
225,5.096182636145386,57760.81152857165,24136.595260602837,0,418,6262062.317568,44.39887985622247,86
226,5.121269053139258,56031.21619180934,23790.28087960942,0,420,6262062.317568,44.39887985622247,87
227,5.148875011145719,54383.96295759009,23444.60566821722,0,422,6262062.317568,44.39887985622247,88
228,5.173273011154379,52827.6783974097,23098.439431969295,0,424,6262062.317568,44.39887985622247,89
229,5.1975165531475795,51370.43396676382,22750.837966397623,0,426,6262062.317568,44.39887985622247,90
230,5.223608387139393,50019.23615693939,22401.08197126477,0,428,6262062.317568,44.39887985622247,91
231,5.25009363713616,48779.610230169805,22048.700558235403,0,430,6262062.317568,44.39887985622247,92
232,5.273358595135505,47655.291930981424,26854.402398763617,0,432,5635856.085811201,1e-16,0
233,5.297749470133567,47527.96476772376,26589.812697970374,0,434,5635856.085811201,30.025573940313407,1
234,5.3238868861226365,47341.1701275989,26201.1586960746,0,436,5635856.085811201,31.671449795921834,2
235,5.347478970128577,47099.31616114905,25696.91051585255,0,438,5635856.085811201,32.886857133003566,3
236,5.3715782201325055,46807.78405461566,25087.60863587223,0,440,5635856.085811201,33.42294901108229,4
237,5.397008012136212,46472.70066959608,24385.71104459709,0,442,5635856.085811201,33.56508559158359,5
238,5.421780012125964,46100.6916571192,23605.422620049198,0,444,5635856.085811201,33.56508559158359,6
239,5.447339804115472,45698.627020309665,22762.502893592547,0,446,5635856.085811201,33.56508559158359,7
240,5.4735655961121665,45273.37091651952,21874.044893193994,0,448,5635856.085811201,33.56508559158359,8
241,5.500335721109877,44831.54670985727,20958.21286200666,0,450,5635856.085811201,33.56508559158359,9
242,5.525829679114395,44379.32698026193,20033.920475050047,0,452,5635856.085811201,33.56508559158359,10
243,5.551145679113688,43922.25646312113,19120.42467792475,0,454,5635856.085811201,33.56508559158359,11
244,5.575665679105441,43465.11384985962,18236.80584537112,0,456,5635856.085811201,33.56508559158359,12
245,5.601411137104151,43011.81615155639,17401.30712855081,0,458,5635856.085811201,33.56508559158359,13
246,5.625486720105982,42565.367043867474,16630.521264300467,0,460,5635856.085811201,33.56508559158359,14
247,5.651413679108373,42127.84839689755,15938.4484730182,0,462,5635856.085811201,33.56508559158359,15
248,5.67720863710565,41700.45216111315,15335.505803306496,0,464,5635856.085811201,33.56508559158359,16
249,5.701919887113036,41283.54802560464,14827.634728301939,0,466,5635856.085811201,33.56508559158359,17
250,5.727374679117929,40876.78086212608,14415.700928972014,0,468,5635856.085811201,33.56508559158359,18
251,5.752533513121307,40479.190967278846,14095.370634340019,0,470,5635856.085811201,33.56508559158359,19
252,5.777688097121427,40089.34954047934,13857.561224963021,0,472,5635856.085811201,33.56508559158359,20
253,5.801839806124917,39705.5016865398,13689.42183510144,0,474,5635856.085811201,33.56508559158359,21
254,5.826679431120283,39325.70948521382,13575.663391880988,0,476,5635856.085811201,33.56508559158359,22
255,5.852286139124772,38947.98828223349,13499.988906069708,0,478,5635856.085811201,33.56508559158359,23
256,5.876783098123269,38570.43026731734,13446.395113267552,0,480,5635856.085811201,33.56508559158359,24
257,5.901320806122385,38191.3105429219,13400.198595447942,0,482,5635856.085811201,33.56508559158359,25
258,5.927474056123174,37809.1721750022,13348.735364502158,0,484,5635856.085811201,33.56508559158359,26
259,5.9527711811242625,37422.88807383635,13281.756074234641,0,486,5635856.085811201,33.56508559158359,27
260,5.979518890118925,37031.69890198781,13191.57718201869,0,488,5635856.085811201,33.56508559158359,28
261,6.0053713901288575,36635.22747758511,13073.057209281204,0,490,5635856.085811201,33.56508559158359,29
262,6.031861765135545,36233.47127442396,12923.458866632234,0,492,5635856.085811201,33.56508559158359,30
263,6.058318557130406,35826.77556879511,12742.24279553884,0,494,5635856.085811201,33.56508559158359,31
264,6.082485432125395,35415.79051352315,12530.823455862454,0,496,5635856.085811201,33.56508559158359,32
265,6.10744147413061,35001.4159143662,12292.305053489079,0,498,5635856.085811201,33.56508559158359,33
266,6.133194557129173,34584.73773900524,12031.205979370887,0,500,5635856.085811201,33.56508559158359,34
267,6.159583766129799,34166.96041395314,11753.17372442973,0,502,5635856.085811201,33.56508559158359,35
268,6.185197182130651,33749.33878088569,11464.688202207517,0,504,5635856.085811201,33.56508559158359,36
269,6.209355390135897,33333.113221323496,11172.749645016129,0,506,5635856.085811201,33.56508559158359,37
270,6.23297647414438,32919.45095398813,10884.547871142153,0,508,5635856.085811201,33.56508559158359,38
271,6.2600494741491275,32509.395903042285,10607.113107744019,0,510,5635856.085811201,33.56508559158359,39
272,6.285208266141126,32103.828869485802,10346.954943229874,0,512,5635856.085811201,33.56508559158359,40
273,6.311260849135579,31703.439052645157,10109.70496911592,0,514,5635856.085811201,33.56508559158359,41
274,6.335415724141058,31308.707301024177,9899.78861799231,0,516,5635856.085811201,33.56508559158359,42
275,6.360302724133362,30919.900853848958,9720.159520391371,0,518,5635856.085811201,33.56508559158359,43
276,6.386773891135817,30537.07879231698,9572.131482833938,0,520,5635856.085811201,33.56508559158359,44
277,6.413013849130948,30160.106971866906,9455.335890350234,0,522,5635856.085811201,33.56508559158359,45
278,6.439988349127816,29788.68086566782,9367.81585248519,0,524,5635856.085811201,33.56508559158359,46
279,6.466952849121299,29422.35452007834,9306.246607525574,0,526,5635856.085811201,33.56508559158359,47
280,6.494915807124926,29060.57370386973,9266.25123532895,0,528,5635856.085811201,33.56508559158359,48
281,6.518935224114102,28702.7113179579,9242.76799762969,0,530,5635856.085811201,33.56508559158359,49
282,6.545680599112529,28348.103210283036,9230.423723559818,0,532,5635856.085811201,33.56508559158359,50
283,6.570555641112151,27996.08269714151,9223.875364002462,0,534,5635856.085811201,33.56508559158359,51
284,6.5928399741096655,27646.012311470862,9218.09495922785,0,536,5635856.085811201,33.56508559158359,52
285,6.619930766100879,27297.31156312913,9208.587075531035,0,538,5635856.085811201,33.56508559158359,53
286,6.646383308107033,26949.479788947563,9191.53891046282,0,540,5635856.085811201,33.56508559158359,54
287,6.6710740161070134,26602.113475000082,9163.91036901412,0,542,5635856.085811201,33.56508559158359,55
288,6.695561349100899,26254.917735394578,9123.474677835846,0,544,5635856.085811201,33.56508559158359,56
289,6.721183099100017,25907.71191821242,9068.820531498575,0,546,5635856.085811201,33.56508559158359,57
